firstNames,familyName,program,id,idString,password,username,isTeacher,isAdmin,isStudent
Xia Elmira Aurore,Stenbäck,KAS3,49883,utu:49883,xs1234,xielau,0,0,1
Honey Dang Sallamaari,Homanen,TAI,49888,utu:49888,hh1234,hodasa,0,0,1
Bennet Patrikinpoika,Lintukorpi,KAS3,49891,utu:49891,bl1234,bepali,0,0,1
Lillemor Ann-Sofia,Drake,MON,49895,utu:49895,ld1234,lianso,0,0,1
Najla Saleban,Ingberg,KIE2,49896,utu:49896,ni1234,nasain,0,0,1
Miitja Eija-Riina,Telkkinen,TAI,49898,utu:49898,mt1234,mieiri,0,0,1
Milta Erja-Riitta,Kitunen,OHJ,49904,utu:49904,mk1234,mierri,0,0,1
Kris Sheriff King,Elamo,ASI,49909,utu:49909,ke1234,krshki,0,0,1
Kazem,Latva-Panula,SUO,49912,utu:49912,kl1234,kalatv,0,0,1
Maritza Prisilla Yelena,Poraharju,BIO2,49921,utu:49921,mp1234,maprye,0,0,1
Orvo Indy Michela,Halttunen,KAU,49925,utu:49925,oh1234,orinmi,0,0,1
Marjuli,Kylämäki,LAS,49933,utu:49933,mk1234,makylm,0,0,1
Kristan Preston Yaxye,Kononoff,FYS4,49934,utu:49934,kk1234,krprya,0,0,1
Tiberius Aviel Máhtte,Vähäsöyrinki,ITA,49937,utu:49937,tv1234,tiavmh,0,0,1
Rosa-Maaria Milda,Perkola,FYS2,49939,utu:49939,rp1234,romami,0,0,1
Nagib Iisku Gustavo,Polus,OHJ,49948,utu:49948,np1234,naiigu,0,0,1
Thi Kari-Kristian,Kuusivuori,GEO2,49953,utu:49953,tk1234,thkakr,0,0,1
Khoi Walto Kourosh,Joutsimäki,MON,49957,utu:49957,kj1234,khwako,0,0,1
Laimi Saia Anisa,Härmänmaa,LUO,49958,utu:49958,lh1234,lasaan,0,0,1
Henrico Rando,Mure,TEO,49961,utu:49961,hm1234,heramu,0,0,1
Sara-Susanna,Vainola,TAL4,49970,utu:49970,sv1234,sasuva,0,0,1
Zain Erkanpoika Gérard,Iikkanen,FYS2,49978,utu:49978,zi1234,zaergr,0,0,1
Mahmood,Alisaari,TER2,49986,utu:49986,ma1234,maalis,0,0,1
Lauri-Henrik Abdellatif,Jaakkonen,KUL3,49987,utu:49987,lj1234,laheab,0,0,1
Ton Walfrid Norton,Bondén,TAL5,49989,utu:49989,tb1234,towano,0,0,1
Mirja-Maija Fredrika,Lohikoski,POL2,49994,utu:49994,ml1234,mimafr,0,0,1
Valpuri Minire Dahir,Ekbom,KAS5,50003,utu:50003,ve1234,vamida,0,0,1
Shaheen Maro Vallu,Huhtaniska,SAK,50010,utu:50010,sh1234,shmava,0,0,1
Ibnu Suad Kaino,Riiki,LAT,50019,utu:50019,ir1234,ibsuka,0,0,1
Leya Amar,Nurmoranta,KEM,50029,utu:50029,ln1234,leamnu,0,0,1
Hussain Floris,Imran,TAL2,50032,utu:50032,hi1234,huflim,0,0,1
Maribel,Sandholm,SOS3,50042,utu:50042,ms1234,masand,0,0,1
Mustapha Aabram,Talas,POL3,50052,utu:50052,mt1234,muaata,0,0,1
Jax Leroy,Kronkvist,ASI,50059,utu:50059,jk1234,jalekr,0,0,1
Tahir Zach Olai,Haili,KUL2,50060,utu:50060,th1234,tazaol,0,0,1
Cristiina Anikka Iitamaria,Nyyssönen,SUO,50065,utu:50065,cn1234,cranii,0,0,1
Meliisa Heleen Nessi,Jaanus,INT,50072,utu:50072,mj1234,mehene,0,0,1
Gitta,Teivonen,TAL2,50075,utu:50075,gt1234,giteiv,0,0,1
Aina Djamila,Seiko,PSY,50083,utu:50083,as1234,aidjse,0,0,1
Ville-Mikko Reguel,Loukola,FYS2,50090,utu:50090,vl1234,vimire,0,0,1
Narmin Liina-Kaisa,Eiro,FOL2,50093,utu:50093,ne1234,nalika,0,0,1
Etla Karlotta Kuunsäde,Torninoja,RAN,50101,utu:50101,et1234,etkaku,0,0,1
Aya Tanvi Ripsa,Urmas,PSY,50111,utu:50111,au1234,aytari,0,0,1
Milana Jovita Raia,Guldén,ENG,50113,utu:50113,mg1234,mijora,0,0,1
Vira Hillamaria Anneriina,Allen,NAI,50115,utu:50115,va1234,vihian,0,0,1
Didrik Aleksi Albertto,Latva-Käyrä,FYS3,50119,utu:50119,dl1234,dialal,0,0,1
Sirpa-Marja Adelea,Kortemaa,LAT,50123,utu:50123,sk1234,simaad,0,0,1
Efua Christal Eloïse,Merviö,JOH2,50130,utu:50130,em1234,efchel,0,0,1
Santero Alaa Farag,Hafrén,TEK,50137,utu:50137,sh1234,saalfa,0,0,1
Sheik Tuuli-Sofia,Hauhtonen,TEO,50141,utu:50141,sh1234,shtuso,0,0,1
Kaj-Mikael Mursal,Aaltovirta,YMP,50146,utu:50146,ka1234,kamimu,0,0,1
Ollinpoika Jalmar,von Haartman,TEK,50148,utu:50148,ov1234,oljavo,0,0,1
Annsofi Negin,Frid,KRE,50151,utu:50151,af1234,annefr,0,0,1
Milica Eilamaria Iinu,Planting,TAL,50156,utu:50156,mp1234,mieiii,0,0,1
Trang Defne Teresa,Laisaari,POL,50158,utu:50158,tl1234,trdete,0,0,1
Gent Nicolae,Papadopoulos,MAR2,50164,utu:50164,gp1234,genipa,0,0,1
Kaj-Erik Olavinpoika,Fredlund,TIE7,50170,utu:50170,kf1234,kaerol,0,0,1
Rosanna Carmen Akustiina,Haapalinna,LAT,50176,utu:50176,rh1234,rocaak,0,0,1
Ropert,Salmirinne,RAN,50183,utu:50183,rs1234,rosalm,0,0,1
Jerenpoika Liem Savas,Viitalähde,POL2,50187,utu:50187,jv1234,jelisa,0,0,1
Gerard Emppu,Siebenberg,GEO,50192,utu:50192,gs1234,geemsi,0,0,1
Vesse Kahiye Aamos,Hansen-Haug,KAS4,50198,utu:50198,vh1234,vekaaa,0,0,1
Marwan Namo Alvari,Puhilas,PSY,50202,utu:50202,mp1234,manaal,0,0,1
Sanfrid Susi Bilaal,Sorjonen,LAS3,50203,utu:50203,ss1234,sasubi,0,0,1
Jan-Olof Béla,Burgess,TAI,50206,utu:50206,jb1234,jaolbl,0,0,1
Auri Edwart Ahti,Keski-Hannula,KAU2,50210,utu:50210,ak1234,auedah,0,0,1
Sandeep,Riepula,NAI,50220,utu:50220,sr1234,sariep,0,0,1
Kristel Lili-Anne,Lompola,GEO,50221,utu:50221,kl1234,krlial,0,0,1
Sarlotta Eufemia Ruby,Lapola,MUS,50227,utu:50227,sl1234,saeuru,0,0,1
Elli-Kaisa Bao,Holtti,TAI,50232,utu:50232,eh1234,elkaba,0,0,1
Niilo-Oskari Egzon,Nadbornik,FIL,50242,utu:50242,nn1234,nioseg,0,0,1
Viljaana Jemiina Holly,Herd,POL2,50249,utu:50249,vh1234,vijeho,0,0,1
Artemii Reemi Kardo,Mikander,FIL,50258,utu:50258,am1234,arreka,0,0,1
Tuomas-Petteri Venner,Lill,KRE,50263,utu:50263,tl1234,tupeve,0,0,1
Preet,Reenpää,HAM,50266,utu:50266,pr1234,prreen,0,0,1
Hans Walton Spiridon,Rautavaara,TIE7,50270,utu:50270,hr1234,hawasp,0,0,1
Petru Adis Roki,Soinisalo,TIE5,50276,utu:50276,ps1234,peadro,0,0,1
Jevgeni Aulo Tarik,Rosén,TEK,50278,utu:50278,jr1234,jeauta,0,0,1
Emminoora Mia-Emilia,Less,FYS,50287,utu:50287,el1234,emmiem,0,0,1
Mahmoud Ella-Ilona,Ärmänen,OHJ,50295,utu:50295,mä1234,maelil,0,0,1
Mabrouk Fredi Mathéo,Cronstedt,KAS5,50304,utu:50304,mc1234,mafrma,0,0,1
Rahmo Kaija-Liisa,Karvonen,KIR,50308,utu:50308,rk1234,rakali,0,0,1
Serja Aino-Liisa,Sirkeoja,TIE7,50312,utu:50312,ss1234,seaili,0,0,1
Mikos Sead Tuulo,Niveri,MOL3,50314,utu:50314,mn1234,misetu,0,0,1
Numan Jonnenpoika Juhananpoika,Teir,KUL,50315,utu:50315,nt1234,nujoju,0,0,1
Biljana,Bomanson,ELI,50318,utu:50318,bb1234,biboma,0,0,1
Liinamari Fei,Ringborg,TIL,50326,utu:50326,lr1234,liferi,0,0,1
Birgitt Ann-Britt,Kaitola,TER2,50334,utu:50334,bk1234,bianbr,0,0,1
Luca Miri Sinja,Mettovaara,KEM,50338,utu:50338,lm1234,lumism,0,0,1
Meri-Johanna,Salojensaari,SOS3,50340,utu:50340,ms1234,mejosa,0,0,1
Willehart Alexei,Velikainen,EKO,50343,utu:50343,wv1234,wialve,0,0,1
Joas Tomme Eimer,Joensuu,EKO,50351,utu:50351,jj1234,jotoei,0,0,1
Hanad Janne-Jukka,Vyörykkä,ESP,50359,utu:50359,hv1234,hajaju,0,0,1
Mixu Bin Micky,Gästgivars,TIE3,50364,utu:50364,mg1234,mibimi,0,0,1
Fabricio Dean Jontte,Lange,FYS,50369,utu:50369,fl1234,fadejo,0,0,1
Armando Antonino,Hauvala,BIO4,50379,utu:50379,ah1234,aranha,0,0,1
Bakary Cumhur José,Vinnikainen,KUL,50382,utu:50382,bv1234,bacujo,0,0,1
Zaker Nikolai Elvis,Aurén,FYS4,50386,utu:50386,za1234,zaniel,0,0,1
Abdullaahi Haji Sigrid,Rosilainen,HAM,50387,utu:50387,ar1234,abhasi,0,0,1
Bach Bright Hüseyin,Hänninen,MAS,50392,utu:50392,bh1234,babrhs,0,0,1
Tinna Marijke Ingela,Bertling,KLA,50399,utu:50399,tb1234,timain,0,0,1
Riitta-Helena Sufia,Semskar,BIO6,50408,utu:50408,rs1234,rihesu,0,0,1
Teemu-Eemeli Petenpoika,Ormiskangas,TIE5,50411,utu:50411,to1234,teeepe,0,0,1
Vladislav Johan-Henrik,Sarmala,YLE,50418,utu:50418,vs1234,vljohe,0,0,1
Soini Yaxye Osmo,Tuomainen,FYS3,50425,utu:50425,st1234,soyaos,0,0,1
Rose-Marie Sampontytär,Kaunela,BIO2,50428,utu:50428,rk1234,romasa,0,0,1
Keijonpoika Bo-Eric,Pikkutupa,TIE4,50436,utu:50436,kp1234,keboer,0,0,1
Leijonamieli Ahmad Santosh,Rieppo,KIE2,50446,utu:50446,lr1234,leahsa,0,0,1
Helmut Villy Steen,Korkeamäki,KEM,50453,utu:50453,hk1234,hevist,0,0,1
Aabraham Semmi,Mutala,TAL2,50455,utu:50455,am1234,aasemu,0,0,1
Ivo,Jaako,VEN,50462,utu:50462,ij1234,ivjaak,0,0,1
Marjo-Liisa Valentiina,Penttinen,KOU,50463,utu:50463,mp1234,maliva,0,0,1
Pete Vili-Veikko,Keitaanniemi,TAL4,50467,utu:50467,pk1234,pevive,0,0,1
Rasmus Wolfgang Eerikki,Rautama,SOS,50468,utu:50468,rr1234,rawoee,0,0,1
Patience Sinita Nian,Hanhijoki,MAA,50472,utu:50472,ph1234,pasini,0,0,1
Hortensia Roine,Diaz,TAL,50476,utu:50476,hd1234,horodi,0,0,1
Juuda Sepehr Aws,Yli-Hirvelä,KAS5,50482,utu:50482,jy1234,juseaw,0,0,1
Ursa Urpu Amaliina,Maalismaa,KLA,50483,utu:50483,um1234,ururam,0,0,1
Teresé,Mäki-Tulokas,YLE,50490,utu:50490,tm1234,temki ,0,0,1
Melani,Vaimala,ESP,50497,utu:50497,mv1234,mevaim,0,0,1
Tatu-Petteri,Mielikäinen,RAN,50500,utu:50500,tm1234,tapemi,0,0,1
Venla Hazel Anne,Muurikka,BIO6,50507,utu:50507,vm1234,vehaan,0,0,1
Juho-Ville Kazem,Aerila,TAL5,50509,utu:50509,ja1234,juvika,0,0,1
Veli-Jukka,Kölli,YMP,50517,utu:50517,vk1234,vejukl,0,0,1
Jussi-Antti Iivo,Almi,KUL3,50522,utu:50522,ja1234,juanii,0,0,1
Aila-Maija,Åbrandt,TIE3,50524,utu:50524,aå1234,aimabr,0,0,1
Anna-Tuulia,Norri,SOS4,50526,utu:50526,an1234,antuno,0,0,1
Tom-Erik Aulo,Stefanius,YLE,50533,utu:50533,ts1234,toerau,0,0,1
Taavetti Untonpoika Jason,Kaakkunen,SAK,50542,utu:50542,tk1234,taunja,0,0,1
Edric Okan Age,Pylsy,POL2,50548,utu:50548,ep1234,edokag,0,0,1
Cumhur,Pöyhönen,SUO,50558,utu:50558,cp1234,cupyhn,0,0,1
Karena,Caselius,MON,50560,utu:50560,kc1234,kacase,0,0,1
Ginger,Suokonautio,VAL,50565,utu:50565,gs1234,gisuok,0,0,1
Elof Kyaw Anshelm,Järv,TIE6,50567,utu:50567,ej1234,elkyan,0,0,1
Natasia Maijastina Harriet,Siidoroff,LUO2,50574,utu:50574,ns1234,namaha,0,0,1
Kallio Timmy Serhat,Lekander,TIE2,50584,utu:50584,kl1234,katise,0,0,1
Tilla Tiida,Ikäheimonen,ASI,50593,utu:50593,ti1234,titiik,0,0,1
Róza Sagal Maiju,Hoijar,KLA,50596,utu:50596,rh1234,rzsama,0,0,1
Miisu,Hertteli,YLE2,50605,utu:50605,mh1234,mihert,0,0,1
Lenne Kuu Remi,Sippu,SUO2,50612,utu:50612,ls1234,lekure,0,0,1
Ernesti Eskonpoika Uri,Lithonius,TEK,50615,utu:50615,el1234,eresur,0,0,1
Jan-Otto Choi,Kotakorpi,KUL,50622,utu:50622,jk1234,jaotch,0,0,1
Kaukonpoika Turo,Kossila,OHJ,50631,utu:50631,kk1234,katuko,0,0,1
Opeyemi Filipe Yahia,Libäck,POL2,50639,utu:50639,ol1234,opfiya,0,0,1
Khalifa John-Anders,Alakontiola,FOL,50644,utu:50644,ka1234,khjoan,0,0,1
Soili-Marja Pekantytär,Terkki,TAL2,50645,utu:50645,st1234,somape,0,0,1
Maij-Lis Danae,Rautell,VEN,50646,utu:50646,mr1234,malida,0,0,1
Sutherland Antar Tahmid,McLean,KEM2,50655,utu:50655,sm1234,suanta,0,0,1
Iida Meimi Vilena,Butt,JOH2,50658,utu:50658,ib1234,iimevi,0,0,1
Luay Niilas Tani,Talus,POL3,50666,utu:50666,lt1234,lunita,0,0,1
Nikoel Arro Eppu,Pohjanheimo,KOT,50675,utu:50675,np1234,niarep,0,0,1
Dave Rudolph,Laitasalo,TAL3,50676,utu:50676,dl1234,darula,0,0,1
Adna Giang Avery,Träskman,POL,50682,utu:50682,at1234,adgiav,0,0,1
Adnane Vasileios Deep,Peräkoski,PSY,50686,utu:50686,ap1234,advade,0,0,1
Pirjo-Leena Genet,Fagerroos,TAL2,50688,utu:50688,pf1234,pilege,0,0,1
Siri Adnaan Chaim,Tolsa,KAS2,50698,utu:50698,st1234,siadch,0,0,1
Oula Nadeschda,Ollqvist,MON,50702,utu:50702,oo1234,ounaol,0,0,1
Nil Deniz Jermu,Puntari,ITA,50708,utu:50708,np1234,nideje,0,0,1
Fride Dimitar,Karhatsu,MAT2,50711,utu:50711,fk1234,frdika,0,0,1
Milva Katjaana Helene,Sulaiman,JOH2,50721,utu:50721,ms1234,mikahe,0,0,1
Myrtel Sini-Säde,Vanha-aho,SOS3,50728,utu:50728,mv1234,mysisd,0,0,1
Riim,Marski,TAL,50737,utu:50737,rm1234,rimars,0,0,1
Kristiin,Kanth,LOG,50744,utu:50744,kk1234,krkant,0,0,1
Shadi Eilia Emma,Neijonen,GEO,50748,utu:50748,sn1234,sheiem,0,0,1
Leea Mathilde Novalie,Saartenoja,FOL2,50750,utu:50750,ls1234,lemano,0,0,1
Eeva-Katriina Sannukka,Matara,OIK,50758,utu:50758,em1234,eekasm,0,0,1
Mergim Oleksandr Antoni,Kamppari,LUO,50762,utu:50762,mk1234,meolan,0,0,1
Rosalinda Shahla Mélissa,Westerén,MAA2,50770,utu:50770,rw1234,roshml,0,0,1
Esikko Pepita,von Becker,KIE2,50780,utu:50780,ev1234,espevo,0,0,1
Sawsan,Koskenmäki,KAN2,50785,utu:50785,sk1234,sakosk,0,0,1
Heline Edina Corinna,Palovirta,KOU,50787,utu:50787,hp1234,heedco,0,0,1
Kataja,Sankilampi,TIE2,50791,utu:50791,ks1234,kasank,0,0,1
Ricardo Telmo Loi,Vianto,BIO,50794,utu:50794,rv1234,ritelo,0,0,1
Muhudin Ingbritt,Peräniitty,MAR2,50799,utu:50799,mp1234,muinpe,0,0,1
Minerva,Tekoniemi,FYS4,50802,utu:50802,mt1234,miteko,0,0,1
Frans-Erik Soner,Sysiö,KLA,50812,utu:50812,fs1234,frerso,0,0,1
Kenny Anne-Maaret,Sjösten,KRE,50814,utu:50814,ks1234,keanma,0,0,1
Mickel Sezgin Tiko,Tobiasson,YRI,50823,utu:50823,mt1234,miseti,0,0,1
Ronny Hasim Christos,Vihiniemi,VAL,50826,utu:50826,rv1234,rohach,0,0,1
Afrodite Bach,Saarimäki,BIO3,50831,utu:50831,as1234,afbasa,0,0,1
Jehki Jasmir Eben,Talsta,MED2,50837,utu:50837,jt1234,jejaeb,0,0,1
Carl-Anton,Kaumi,TAL3,50839,utu:50839,ck1234,caantk,0,0,1
Henryk Ahmad,Nikka,TEO,50841,utu:50841,hn1234,heahni,0,0,1
Wenni Lyudmila Linette,Gerber,BIO3,50846,utu:50846,wg1234,welyli,0,0,1
Wasim Erwin Sabri,Valu,SUO4,50849,utu:50849,wv1234,waersa,0,0,1
Tetta Hamsa Satu,Kailio,MUS,50851,utu:50851,tk1234,tehasa,0,0,1
Tochukwu Toby,Majamäki,FYS,50855,utu:50855,tm1234,totoma,0,0,1
Zohal Aale Janda,Lastumäki,FOL2,50862,utu:50862,zl1234,zoaaja,0,0,1
Evjen Afua Edla,Käär,HAM,50871,utu:50871,ek1234,evafed,0,0,1
Yona Jekaterina Mille,Rika,ENG,50875,utu:50875,yr1234,yojemi,0,0,1
Mireta Ulpukka Deone,Mertsalmi,YLE,50877,utu:50877,mm1234,miulde,0,0,1
Silmu Rahima Kalaf,Karinsalo,POH,50882,utu:50882,sk1234,siraka,0,0,1
Valérie,Pyyhtinen,KAU3,50884,utu:50884,vp1234,vapyyh,0,0,1
Tiia-Maija,Vuorikkinen,SUO3,50887,utu:50887,tv1234,timavu,0,0,1
Sanni-Kaisa Unnu,Hiekkapelto,TIL,50890,utu:50890,sh1234,sakaun,0,0,1
Erdal Chin Christer,Majander,SOS3,50893,utu:50893,em1234,erchch,0,0,1
Lahcen Alvari Tahar,Rehnberg,HAM,50894,utu:50894,lr1234,laalta,0,0,1
Osman Christian Tuli,Kokemäki,POL,50896,utu:50896,ok1234,oschtu,0,0,1
Jhon Najib,Diehl,TAL,50900,utu:50900,jd1234,jhnadi,0,0,1
Rasoul Hashem Genc,Rubin,MON,50901,utu:50901,rr1234,rahage,0,0,1
Ivana Heidi-Marja,Forsén,LAS2,50902,utu:50902,if1234,ivhema,0,0,1
Zakari Timofej Lior,Odell,BIO3,50904,utu:50904,zo1234,zatili,0,0,1
Riemu,Moll,KAS,50912,utu:50912,rm1234,rimoll,0,0,1
Markuksenpoika Teodoro,Annaniemi,TIE7,50917,utu:50917,ma1234,matean,0,0,1
Miisu Hoai Seijaliisa,Vehmas,TIL,50922,utu:50922,mv1234,mihose,0,0,1
Oluwatoyin Gunn-Maj,Jäälinoja,YLE,50930,utu:50930,oj1234,olguma,0,0,1
Mopelola Sinea,Aejmelaeus,SAK,50932,utu:50932,ma1234,mosiae,0,0,1
Ronda Shabo Severiina,Haurunen,NAI,50935,utu:50935,rh1234,roshse,0,0,1
Riina-Lotta Pernilla,Riiali,KAS2,50937,utu:50937,rr1234,rilope,0,0,1
Valto Torbjörn,Nuolioja,SAK,50942,utu:50942,vn1234,vatonu,0,0,1
Signe Said Loretta,Aunula,INT,50944,utu:50944,sa1234,sisalo,0,0,1
Katie Tonintytär Vinja,Karuvaara,BIO3,50953,utu:50953,kk1234,katovi,0,0,1
Jari-Heikki Aamos,Nurmikumpu,KLA,50957,utu:50957,jn1234,jaheaa,0,0,1
Mare Tiltu Sohana,Patana,KAS5,50962,utu:50962,mp1234,matiso,0,0,1
Henrich Ersin Emmanuel,Markki,PSY,50967,utu:50967,hm1234,heerem,0,0,1
Jenna-Riina Ilmi,Kärkelä,KIE,50976,utu:50976,jk1234,jeriil,0,0,1
Harvey Gunvald,Kalsi,HAM,50985,utu:50985,hk1234,haguka,0,0,1
Miko Eelovi Larbi,Yli-Kahrakuusi,TER,50990,utu:50990,my1234,mieela,0,0,1
Eetla Lauha Lottastiina,Ulkoniemi,KAS2,50999,utu:50999,eu1234,eelalo,0,0,1
Gwendoline Saramaria Carmencita,Melasalmi,ASI,51005,utu:51005,gm1234,gwsaca,0,0,1
Elie,Haromo,FYS4,51007,utu:51007,eh1234,elharo,0,0,1
Deeqa Christersdotter Farhana,Valovirta,FOL,51010,utu:51010,dv1234,dechfa,0,0,1
Leonpoika,Askola,SUO2,51019,utu:51019,la1234,leasko,0,0,1
Matthieu Juho-Mikko,Rintamäki,KIR,51026,utu:51026,mr1234,majumi,0,0,1
Jeton,Maury,JOH,51034,utu:51034,jm1234,jemaur,0,0,1
Iida-Maaria,Krigsman,FOL2,51037,utu:51037,ik1234,iimakr,0,0,1
Josefiia,Teräs,TEO,51044,utu:51044,jt1234,joters,0,0,1
Glen,Oulujärvi,MAR2,51053,utu:51053,go1234,gloulu,0,0,1
Nusret Alistair Alp,Roukala,MED,51058,utu:51058,nr1234,nualal,0,0,1
Namfon Erin Rita,Notko,SOS3,51067,utu:51067,nn1234,naerri,0,0,1
Silve Leena-Kaija,Varpenius,KUL,51069,utu:51069,sv1234,sileka,0,0,1
Sine,Keskiväli,ASI,51070,utu:51070,sk1234,sikesk,0,0,1
Iisac Zubeyr Juhanpoika,Loukiainen,NAI,51077,utu:51077,il1234,iizuju,0,0,1
Lane Sawda Merihelmi,Louet,POL2,51087,utu:51087,ll1234,lasame,0,0,1
Jade,Inhilä,POL2,51092,utu:51092,ji1234,jainhi,0,0,1
Jyrki-Juhani Olav,Tast,LOG,51099,utu:51099,jt1234,jyjuol,0,0,1
Henja Rea-Maria,Pirkkalainen,GEO,51102,utu:51102,hp1234,herema,0,0,1
Blue Oula-Antti,Rautomaa,TAL3,51110,utu:51110,br1234,blouan,0,0,1
Ellimari Radha Mikael,Tupola,YMP,51114,utu:51114,et1234,elrami,0,0,1
Cathrina,Hosike,ARK,51117,utu:51117,ch1234,cahosi,0,0,1
Monira Atena,Råglund,MAA,51124,utu:51124,mr1234,moatrg,0,0,1
Orestis Lars-Åke,Lintonen,NAI,51134,utu:51134,ol1234,orlake,0,0,1
Alexandrovich Kajus,Onninen,FIL,51143,utu:51143,ao1234,alkaon,0,0,1
Joni-Petteri Emir,Mäki-Korvela,TAL4,51147,utu:51147,jm1234,jopeem,0,0,1
Pinja-Liisa Pervin,Sahlgrén,TAL,51157,utu:51157,ps1234,pilipe,0,0,1
Curt Melcher Azim,Kahila,HAM,51165,utu:51165,ck1234,cumeaz,0,0,1
Milva Anny Dafni,Mäki-Kala,PSY,51168,utu:51168,mm1234,mianda,0,0,1
Alexiina Roswitha,Kelhälä,KAN,51173,utu:51173,ak1234,alroke,0,0,1
Elna-Maria Vanessa,Hollström,FYS2,51175,utu:51175,eh1234,elmava,0,0,1
Brady,Fagerroth,TEK,51185,utu:51185,bf1234,brfage,0,0,1
Rena Janelle Neemi,Koivurova,LOG,51193,utu:51193,rk1234,rejane,0,0,1
Marith Werona Felicia,Bruce,KAU2,51194,utu:51194,mb1234,mawefe,0,0,1
Sinimarja Emmeline Eeti,Söderback,FOL,51195,utu:51195,ss1234,siemee,0,0,1
Hanna-Marie,Halmet,KAS3,51204,utu:51204,hh1234,hamarh,0,0,1
Rezan Adalmina Martina,Varpalahti,KAS5,51211,utu:51211,rv1234,readma,0,0,1
Margetta Zainab Scarlett,Keski-Heikkilä,ESP,51220,utu:51220,mk1234,mazasc,0,0,1
Bengt-Johan Alpo,Sulopuisto,YLE2,51228,utu:51228,bs1234,bejoal,0,0,1
Hansdotter Juhantytär Lillie,Makslahti,BIO,51238,utu:51238,hm1234,hajuli,0,0,1
Aksiina Samsam Ruta,Prusi,POH,51242,utu:51242,ap1234,aksaru,0,0,1
Gamal,Itäpalo,SAK,51251,utu:51251,gi1234,gaitpa,0,0,1
Kita Hanne Zenita,Mäenpänen,POL,51253,utu:51253,km1234,kihaze,0,0,1
Coco Agnetha Rigmor,Kannonmaa,SOS,51254,utu:51254,ck1234,coagri,0,0,1
Nelli Helianna Andromeda,Vaajasaari,OHJ,51255,utu:51255,nv1234,nehean,0,0,1
Rosmarie Miina-Maria,Korpinurmi,KUL3,51262,utu:51262,rk1234,romimk,0,0,1
Hellevi Emma-Reeta,Al-Kharsani,TAL5,51268,utu:51268,ha1234,heemre,0,0,1
Remy Einar Declan,Dahlström,TIE5,51276,utu:51276,rd1234,reeide,0,0,1
Iri Mikayla Maymun,Martinviita,KAU,51282,utu:51282,im1234,irmima,0,0,1
Vesa-Martti Mille,Rydman,MAR2,51283,utu:51283,vr1234,vemami,0,0,1
Jake Onyeka Ibraahim,Lausala,TEO,51285,utu:51285,jl1234,jaonib,0,0,1
Ilkay Aqeel Sakkeus,Korolainen,ELI,51291,utu:51291,ik1234,ilaqsa,0,0,1
Satu-Anneli Khadra,Afflekt,POL3,51299,utu:51299,sa1234,saankh,0,0,1
Gordon Elwood Tare,Ritari,JOH2,51307,utu:51307,gr1234,goelta,0,0,1
Jonathon Erpo Joutsi,Okker,VEN,51315,utu:51315,jo1234,joerjo,0,0,1
Koskinen Sig-Britt,Holmäng,FIL,51320,utu:51320,kh1234,kosibr,0,0,1
Hendrik Camillo Tucker,Siili,KOT,51321,utu:51321,hs1234,hecatu,0,0,1
Alvari Arcene Carsten,Stubb,YRI,51322,utu:51322,as1234,alarca,0,0,1
Till Ji Heigo,Auru,BIO,51327,utu:51327,ta1234,tijihe,0,0,1
Janko Jussa Melwin,Mäntymaa,ENG,51330,utu:51330,jm1234,jajume,0,0,1
Pär,Koskue,ASI,51338,utu:51338,pk1234,prkosk,0,0,1
Anumari Lys Mireya,Scott,KUL3,51346,utu:51346,as1234,anlymi,0,0,1
Madli Virve-Liisa,Hanni,POL2,51350,utu:51350,mh1234,mavili,0,0,1
Bekim Malakai Ewert,Miikki,SOS2,51357,utu:51357,bm1234,bemaew,0,0,1
Serko Caleb Valde,Malkakorpi,GEO2,51363,utu:51363,sm1234,secava,0,0,1
Ireena Henriikka Emmanuel,Mononen,INT,51373,utu:51373,im1234,irheem,0,0,1
Alo Eikka,Kouru,TOI,51380,utu:51380,ak1234,aleiko,0,0,1
Phuoc Karhu Feija,Nurmiaro,KIR,51386,utu:51386,pn1234,phkafe,0,0,1
Keijo Veli-Ilmari,Vaaja,KRE,51396,utu:51396,kv1234,keveil,0,0,1
Molly Vilma-Maria,Thurman,BIO2,51400,utu:51400,mt1234,movima,0,0,1
Avigail Emilié Aulimaija,Syrlin,MED,51402,utu:51402,as1234,avemau,0,0,1
Peppe Ándaras Vegard,Tukkiniemi,LAT,51406,utu:51406,pt1234,pendve,0,0,1
Shler Nette Pelin,Kivilähde,KAN,51411,utu:51411,sk1234,shnepe,0,0,1
Karma Wentzel,Hokka,KAS2,51416,utu:51416,kh1234,kaweho,0,0,1
Johnathan Liban Hang,Lehtivaara,JOH,51419,utu:51419,jl1234,joliha,0,0,1
Marie-Therese Tamana,Ylinampa,BIO3,51427,utu:51427,my1234,mathta,0,0,1
Lazim,Viili,TEK,51433,utu:51433,lv1234,laviil,0,0,1
Sirpi Ingegerd Juliette,Ilvesmäki,MUS,51441,utu:51441,si1234,siinju,0,0,1
Herkko,Ylivinkka,KAS3,51451,utu:51451,hy1234,heyliv,0,0,1
Helmi-Lilja Jasmine,Norrlund,TAL,51454,utu:51454,hn1234,helija,0,0,1
Stig-Ole Atem,Ojavalli,KAS2,51458,utu:51458,so1234,stolat,0,0,1
Sondre Károly,Kokkoniemi,YMP,51462,utu:51462,sk1234,sokrko,0,0,1
